Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"609653000","2283700","3587","5057.2"
"610989000","2283700","3587","5067.7"
"612067000","2270700","3587","5076.7"
"613152000","2270700","3586","5085.6"
"614231000","2270700","3587","5094.6"
"615310000","2270700","3587","5103.6"
"616645000","2270700","3587","5114.5"
"617724000","2270700","3586","5123.1"
"618802000","2270700","3586","5132.0"
"619882000","2285800","3585","5141.0"
"620961000","2285800","3586","5150.0"
"622297000","2285800","3586","5160.9"
"623381000","2285800","3585","5169.9"
"624461000","2285800","3586","5178.4"
"625540000","2285800","3584","5187.4"
"626619000","2285800","3583","5196.4"
"627954000","2297100","3585","5207.8"
"629034000","2297100","3585","5215.9"
"630114000","2297100","3585","5224.8"
"631194000","2297100","3584","5233.8"
"632274000","2297100","3585","5242.8"
"633614000","2297100","3584","5253.7"
"634693000","2297100","3584","5262.3"
"635773000","2270300","3584","5271.7"
"636852000","2270300","3583","5280.2"
"637931000","2270300","3584","5289.6"
"639267000","2270300","3584","5300.1"
"640346000","2270300","3585","5308.7"
"641426000","2270300","3586","5317.6"
"642510000","2270300","3586","5327.0"
"643591000","2270300","3586","5335.6"
"644925000","2270300","3587","5346.5"
"646010000","2270300","3587","5355.5"
"647090000","2270300","3586","5364.5"
"648169000","2270300","3587","5373.8"
"649249000","2270300","3587","5382.4"
"650585000","2270300","3587","5393.4"
"651664000","2282800","3586","5401.9"
"652750000","2282800","3587","5410.9"
"653829000","2282800","3587","5419.8"
"654909000","2282800","3586","5428.8"
"656243000","2282800","3585","5439.8"
"657323000","2282800","3585","5448.7"
"658402000","2282800","3585","5457.7"
"659481000","2285100","3585","5466.2"
"660560000","2285100","3585","5475.2"
"661895000","2285100","3586","5486.6"
"662980000","2285100","3585","5495.1"
"664059000","2285100","3586","5504.1"
"665139000","2285100","3586","5512.6"
"666218000","2285100","3585","5521.6"
"667552000","2283300","3585","5532.6"
"668632000","2283300","3585","5541.5"
"669712000","2283300","3586","5550.1"
"670791000","2283300","3586","5559.4"
"671872000","2283300","3586","5568.0"
"673213000","2283300","3587","5579.0"
"674292000","2283300","3587","5587.9"
"675372000","2284500","3587","5596.9"
"676452000","2284500","3588","5605.8"
"677532000","2284500","3588","5614.8"
"678867000","2284500","3588","5625.8"
"679947000","2284500","3589","5634.7"
"681026000","2284500","3589","5643.3"
"682105000","2284500","3589","5652.2"
"683189000","2285100","3590","5661.2"
"684525000","2285100","3588","5671.7"
"685604000","2285100","3589","5681.1"
"686683000","2285100","3588","5689.7"
"687768000","2285100","3588","5698.6"
"688847000","2285100","3588","5707.6"
"690181000","2285100","3588","5718.6"
"691262000","2268900","3589","5727.1"
"692341000","2268900","3588","5736.1"
"693426000","2268900","3589","5745.0"
"694506000","2268900","3587","5754.0"
"695841000","2268900","3588","5765.4"
"696921000","2268900","3587","5773.9"
"698000000","2268900","3587","5782.5"
"699079000","2285100","3586","5791.4"
"700158000","2285100","3586","5800.4"
"701493000","2285100","3586","5811.4"
"702579000","2285100","3586","5820.3"
"703657000","2285100","3586","5829.3"
"704736000","2285100","3585","5838.2"
"705815000","2285100","3584","5846.8"
