Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"430570000","2670600","3590","4183.1"
"431670000","2670600","3589","4193.7"
"432764000","2670600","3589","4204.3"
"433856000","2671400","3589","4215.3"
"435205000","2671400","3589","4227.5"
"436298000","2671400","3589","4238.1"
"437391000","2671400","3589","4248.7"
"438485000","2671400","3589","4259.3"
"439578000","2671400","3590","4269.5"
"440927000","2640900","3589","4282.5"
"442026000","2640900","3589","4293.1"
"443123000","2640900","3589","4303.7"
"444216000","2640900","3589","4314.3"
"445309000","2640900","3589","4324.5"
"446658000","2640900","3589","4337.5"
"447752000","2686500","3590","4348.5"
"448846000","2686500","3588","4358.7"
"449939000","2686500","3588","4369.3"
"451032000","2686500","3588","4379.9"
"452387000","2686500","3587","4392.5"
"453480000","2686500","3587","4403.1"
"454574000","2654400","3587","4413.7"
"455667000","2654400","3587","4423.9"
"456760000","2654400","3587","4434.5"
"458109000","2654400","3587","4447.9"
"459202000","2654400","3588","4458.1"
"460296000","2654400","3588","4468.7"
"461389000","2656900","3588","4478.9"
"462487000","2656900","3589","4489.1"
"463836000","2656900","3589","4502.5"
"464929000","2656900","3588","4512.7"
"466023000","2656900","3588","4523.3"
"467117000","2656900","3589","4533.9"
"468210000","2671400","3588","4544.5"
"469558000","2671400","3588","4557.1"
"470650000","2671400","3588","4567.7"
"471751000","2671400","3588","4578.3"
"472844000","2671400","3588","4588.5"
"473936000","2671400","3588","4599.5"
"475285000","2671400","3588","4612.5"
"476378000","2671400","3588","4623.1"
"477471000","2671400","3588","4632.9"
"478565000","2671400","3588","4643.5"
"479656000","2671400","3587","4654.1"
"481005000","2671400","3587","4667.1"
"482103000","2672600","3588","4678.1"
"483196000","2672600","3587","4688.3"
"484295000","2672600","3587","4698.5"
"485388000","2672600","3586","4709.1"
"486738000","2672600","3586","4722.1"
"487831000","2672600","3587","4732.3"
"488924000","2638000","3587","4742.9"
"490018000","2638000","3587","4753.5"
"491111000","2638000","3586","4764.1"
"492465000","2638000","3586","4776.7"
"493559000","2638000","3587","4787.7"
"494652000","2638000","3587","4797.9"
"495747000","2654200","3587","4808.1"
"496840000","2654200","3587","4818.7"
"498189000","2654200","3587","4831.7"
"499283000","2654200","3588","4841.9"
"500376000","2654200","3587","4852.5"
"501470000","2654200","3588","4863.5"
"502568000","2671100","3588","4873.7"
"503918000","2671100","3588","4886.7"
"505011000","2671100","3588","4896.9"
"506104000","2671100","3589","4907.9"
"507198000","2671100","3590","4918.5"
"508291000","2671100","3589","4928.7"
"509641000","2656300","3590","4941.3"
"510734000","2656300","3590","4952.3"
"511833000","2656300","3590","4962.5"
"512926000","2656300","3590","4973.5"
"514019000","2656300","3590","4983.7"
"515368000","2656300","3589","4996.3"
"516463000","2671100","3589","5006.9"
"517556000","2671100","3589","5017.9"
"518648000","2671100","3589","5028.1"
"519741000","2671100","3589","5038.3"
"521090000","2671100","3588","5051.3"
"522190000","2671100","3590","5062.3"
"523284000","2671400","3589","5072.5"
"524376000","2671400","3590","5082.7"
"525470000","2671400","3589","5093.3"
"526823000","2671400","3589","5106.3"
"527917000","2671400","3589","5116.5"
"529010000","2671400","3588","5127.1"
"530104000","2671900","3589","5138.1"
"531198000","2671900","3589","5147.9"
"532552000","2671900","3590","5160.9"
"533645000","2671900","3589","5171.5"
"534738000","2671900","3589","5182.1"
"535831000","2671900","3589","5192.7"
"536925000","2638000","3591","5202.9"
"538274000","2638000","3591","5215.9"
"539366000","2638000","3591","5226.9"
"540459000","2638000","3591","5237.1"
"541558000","2638000","3591","5247.3"
"542650000","2638000","3592","5258.3"
"543999000","2671700","3592","5270.9"
"545093000","2671700","3591","5281.5"
"546186000","2671700","3591","5291.7"
"547280000","2671700","3591","5302.3"
"548373000","2671700","3591","5312.9"
"549723000","2671700","3591","5326.0"
"550817000","2672900","3591","5336.5"
"551916000","2672900","3592","5347.1"
"553008000","2672900","3590","5357.3"
"554101000","2672900","3591","5367.5"
"555450000","2672900","3590","5380.5"
"556543000","2672900","3590","5390.7"
"557636000","2655400","3591","5401.7"
"558730000","2655400","3590","5411.9"
"559824000","2655400","3591","5422.5"
"561172000","2655400","3591","5435.6"
"562271000","2655400","3590","5445.7"
"563365000","2655400","3590","5456.3"
"564458000","2637700","3589","5466.5"
"565551000","2637700","3590","5477.1"
"566901000","2637700","3590","5490.1"
"567994000","2637700","3591","5501.2"
"569091000","2637700","3590","5511.3"
"570183000","2637700","3590","5521.9"
"571278000","2671900","3591","5532.1"
"572632000","2671900","3590","5545.2"
"573726000","2671900","3591","5556.2"
"574819000","2671900","3589","5566.3"
"575912000","2671900","3590","5576.9"
"577006000","2671900","3589","5587.1"
"578355000","2670400","3589","5600.2"
"579449000","2670400","3589","5610.3"
"580542000","2670400","3589","5620.9"
"581641000","2670400","3589","5631.9"
"582735000","2670400","3589","5642.1"
"584083000","2670400","3589","5654.7"
"585176000","2671600","3589","5665.8"
"586268000","2671600","3590","5676.3"
"587361000","2671600","3589","5686.5"
"588454000","2671600","3589","5697.1"
"589804000","2671600","3589","5710.2"
"590897000","2671600","3590","5720.8"
"591996000","2638500","3589","5730.5"
"593089000","2638500","3589","5741.1"
"594182000","2638500","3589","5752.1"
"595531000","2638500","3589","5764.3"
"596625000","2638500","3588","5774.9"
"597719000","2638500","3588","5785.5"
"598812000","2673100","3587","5796.1"
"599905000","2673100","3588","5806.7"
"601255000","2673100","3588","5819.8"
"602353000","2673100","3588","5829.9"
"603446000","2673100","3587","5840.5"
"604540000","2673100","3587","5851.1"
"605633000","2688100","3588","5862.1"
"606982000","2688100","3588","5875.2"
"608076000","2688100","3588","5885.0"
"609169000","2688100","3588","5896.0"
"610268000","2688100","3588","5906.1"
"611362000","2688100","3589","5917.1"
"612716000","2652400","3589","5929.8"
"613809000","2652400","3589","5940.4"
"614903000","2652400","3590","5951.0"
"615996000","2652400","3589","5961.1"
"617089000","2652400","3589","5971.7"
"618439000","2652400","3589","5984.8"
"619532000","2656700","3589","5995.0"
"620626000","2656700","3589","6005.6"
"621724000","2656700","3589","6016.1"
"622818000","2656700","3589","6026.3"
"624168000","2656700","3589","6039.4"
"625261000","2656700","3588","6050.0"
"626355000","2670900","3588","6060.6"
"627449000","2670900","3589","6071.2"
"628542000","2670900","3588","6081.3"
"629889000","2670900","3589","6094.4"
"630981000","2670900","3588","6104.6"
