Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"383307000","2256500","3583","3184.4"
"384642000","2256500","3583","3195.4"
"385721000","2256500","3583","3203.9"
"386800000","2256500","3582","3212.9"
"387880000","2256500","3583","3221.8"
"388958000","2256500","3583","3231.2"
"390293000","2270900","3583","3241.4"
"391378000","2270900","3583","3250.3"
"392458000","2270900","3583","3259.3"
"393538000","2270900","3584","3268.2"
"394617000","2270900","3584","3276.8"
"395953000","2270900","3583","3287.8"
"397032000","2270900","3585","3297.1"
"398112000","2270100","3586","3305.3"
"399191000","2270100","3585","3314.6"
"400270000","2270100","3586","3323.6"
"401610000","2270100","3584","3334.2"
"402689000","2270100","3585","3343.1"
"403768000","2270100","3584","3351.7"
"404848000","2270100","3584","3360.6"
"405927000","2271200","3585","3369.2"
"407262000","2271200","3583","3380.1"
"408341000","2271200","3584","3389.1"
"409425000","2271200","3584","3398.1"
"410505000","2271200","3584","3406.6"
"411589000","2271200","3583","3415.6"
"412924000","2271200","3584","3426.1"
"414003000","2281900","3584","3435.5"
"415082000","2281900","3584","3444.0"
"416162000","2281900","3585","3453.0"
"417242000","2281900","3585","3461.5"
"418578000","2281900","3585","3472.5"
"419657000","2281900","3584","3481.1"
"420737000","2281900","3584","3490.4"
"421822000","2255600","3584","3499.0"
"422903000","2255600","3585","3507.5"
"424238000","2255600","3584","3518.5"
"425318000","2255600","3584","3527.5"
"426398000","2255600","3585","3536.0"
"427477000","2255600","3584","3545.0"
"428556000","2255600","3585","3554.3"
"429891000","2283900","3586","3565.3"
"430971000","2283900","3586","3573.5"
"432056000","2283900","3586","3582.4"
"433135000","2283900","3586","3591.4"
"434215000","2283900","3586","3600.3"
"435549000","2283900","3585","3610.9"
"436629000","2283900","3585","3619.9"
"437708000","2256300","3585","3628.8"
"438786000","2256300","3585","3637.4"
"439866000","2256300","3585","3646.3"
"441206000","2256300","3585","3657.3"
"442286000","2256300","3586","3665.9"
"443365000","2256300","3585","3674.8"
"444444000","2256300","3585","3683.8"
"445523000","2256500","3585","3692.3"
"446858000","2256500","3585","3703.3"
"447938000","2256500","3585","3712.3"
"449017000","2256500","3586","3721.2"
"450098000","2256500","3585","3729.8"
"451187000","2256500","3585","3738.7"
"452523000","2256500","3586","3750.1"
"453602000","2267100","3585","3758.2"
"454682000","2267100","3584","3767.2"
"455762000","2267100","3584","3776.2"
"456841000","2267100","3584","3785.1"
"458175000","2267100","3584","3795.7"
"459255000","2267100","3583","3804.6"
"460333000","2267100","3584","3813.6"
"461418000","2270900","3585","3822.1"
"462498000","2270900","3584","3831.1"
"463832000","2270900","3584","3842.1"
"464912000","2270900","3585","3851.0"
"465991000","2270900","3584","3859.6"
"467071000","2270900","3585","3869.0"
"468151000","2270900","3585","3877.5"
"469486000","2270100","3585","3888.1"
"470565000","2270100","3584","3897.0"
"471650000","2270100","3584","3906.0"
"472729000","2270100","3584","3914.5"
"473809000","2270100","3585","3923.9"
"475144000","2270100","3585","3934.5"
"476224000","2270100","3584","3943.0"
"477303000","2270700","3584","3952.0"
"478384000","2270700","3584","3960.9"
"479462000","2270700","3584","3969.5"
"480796000","2270700","3584","3980.5"
"481882000","2270700","3585","3989.4"
"482961000","2270700","3584","3998.4"
"484041000","2270700","3585","4006.9"
"485120000","2285300","3585","4016.3"
"486455000","2285300","3585","4026.5"
"487535000","2285300","3584","4035.4"
"488613000","2285300","3584","4044.4"
"489694000","2285300","3584","4053.3"
"490772000","2285300","3584","4062.3"
"492112000","2285300","3585","4073.3"
"493196000","2253900","3585","4081.8"
"494275000","2253900","3585","4091.2"
"495355000","2253900","3585","4099.3"
"496435000","2253900","3586","4108.3"
"497770000","2253900","3585","4119.3"
"498849000","2253900","3586","4127.8"
"499928000","2253900","3587","4136.8"
"501013000","2270700","3586","4145.7"
"502091000","2270700","3586","4154.7"
"503427000","2270700","3587","4165.2"
"504507000","2270700","3586","4174.2"
"505586000","2270700","3586","4183.2"
"506666000","2270700","3587","4191.7"
"507746000","2270700","3587","4201.1"
"509080000","2270300","3586","4211.6"
"510159000","2270300","3587","4221.0"
"511244000","2270300","3587","4229.6"
"512325000","2270300","3587","4238.1"
"513404000","2270300","3586","4247.1"
"514738000","2270300","3588","4258.5"
"515815000","2270300","3587","4266.6"
"516896000","2271100","3587","4275.5"
"517975000","2271100","3587","4284.5"
"519053000","2271100","3588","4293.0"
"520389000","2271100","3588","4304.0"
"521474000","2271100","3589","4312.6"
"522553000","2271100","3589","4321.5"
"523634000","2271100","3588","4330.5"
"524713000","2270500","3589","4339.4"
"526049000","2270500","3590","4350.0"
"527129000","2270500","3591","4359.4"
"528208000","2270500","3591","4368.3"
"529287000","2270500","3590","4376.9"
"530366000","2270500","3590","4385.4"
"531707000","2270500","3590","4396.4"
"532787000","2268500","3590","4405.4"
"533867000","2268500","3591","4413.9"
"534951000","2268500","3590","4422.9"
"536030000","2268500","3590","4431.8"
"537365000","2268500","3590","4442.8"
"538444000","2268500","3589","4451.4"
"539523000","2268500","3590","4460.7"
"540604000","2270700","3590","4469.3"
"541689000","2270700","3589","4477.8"
"543024000","2270700","3588","4488.8"
"544104000","2270700","3589","4497.4"
"545184000","2270700","3588","4506.3"
"546263000","2270700","3588","4515.3"
"547344000","2270700","3589","4524.2"
"548679000","2254000","3587","4534.8"
"549758000","2254000","3588","4543.8"
"550837000","2254000","3587","4552.7"
"551922000","2254000","3588","4561.3"
"553002000","2254000","3587","4570.2"
"554338000","2254000","3587","4581.2"
"555417000","2254000","3587","4590.6"
"556496000","2270500","3588","4598.7"
"557575000","2270500","3587","4607.7"
"558654000","2270500","3587","4616.6"
"559989000","2270500","3587","4627.6"
"561074000","2270500","3587","4636.1"
"562153000","2270500","3587","4645.1"
"563232000","2270500","3587","4654.1"
"564311000","2271200","3587","4662.6"
"565646000","2271200","3587","4673.6"
"566725000","2271200","3586","4682.5"
"567804000","2271200","3586","4691.1"
"568883000","2271200","3586","4700.0"
"569962000","2271200","3586","4709.0"
"571303000","2271200","3586","4719.6"
"572383000","2269000","3585","4728.5"
"573463000","2269000","3586","4737.5"
"574542000","2269000","3586","4746.4"
"575621000","2269000","3586","4755.4"
"576962000","2269000","3586","4766.0"
"578041000","2269000","3586","4775.3"
"579121000","2269000","3586","4783.9"
"580199000","2270900","3586","4792.4"
"581285000","2270900","3586","4801.4"
"582619000","2270900","3584","4812.4"
"583699000","2270900","3584","4820.9"
"584779000","2270900","3583","4829.9"
"585858000","2270900","3583","4838.8"
"586938000","2270900","3584","4847.8"
"588273000","2268500","3584","4858.4"
"589353000","2268500","3583","4867.3"
"590433000","2268500","3583","4876.3"
"591518000","2268500","3583","4885.2"
"592597000","2268500","3584","4894.2"
"593931000","2268500","3583","4904.8"
"595011000","2268500","3584","4913.7"
"596091000","2285100","3583","4922.7"
"597170000","2285100","3583","4931.6"
"598249000","2285100","3583","4940.2"
"599584000","2285100","3584","4950.8"
"600664000","2285100","3583","4959.7"
"601749000","2285100","3584","4968.7"
"602828000","2285100","3583","4977.2"
"603908000","2270500","3584","4986.6"
"605243000","2270500","3585","4997.2"
"606322000","2270500","3585","5005.7"
"607401000","2270500","3586","5015.1"
