Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"269063000","2272000","3585","2249.9"
"270141000","2272000","3585","2258.8"
"271476000","2269600","3585","2269.4"
"272555000","2269600","3585","2278.8"
"273640000","2269600","3586","2287.7"
"274720000","2269600","3586","2296.3"
"275805000","2269600","3587","2304.8"
"277140000","2269600","3587","2315.8"
"278219000","2269600","3587","2324.8"
"279299000","2283400","3588","2333.7"
"280379000","2283400","3588","2342.3"
"281458000","2283400","3588","2351.2"
"282793000","2283400","3588","2362.2"
"283872000","2283400","3588","2370.8"
"284951000","2283400","3589","2379.7"
"286036000","2283400","3588","2388.7"
"287115000","2271100","3589","2397.6"
"288450000","2271100","3588","2408.6"
"289530000","2271100","3588","2417.6"
"290609000","2271100","3588","2426.1"
"291688000","2271100","3588","2435.5"
"292768000","2271100","3588","2444.0"
"294103000","2271100","3588","2454.6"
"295183000","2270000","3588","2463.6"
"296268000","2270000","3588","2472.5"
"297348000","2270000","3588","2481.5"
"298427000","2270000","3588","2490.4"
"299762000","2270000","3588","2501.0"
"300841000","2270000","3588","2510.0"
"301920000","2270000","3587","2518.9"
"302999000","2285600","3588","2527.9"
"304078000","2285600","3588","2536.4"
"305413000","2285600","3588","2547.4"
"306499000","2285600","3587","2556.4"
"307579000","2285600","3588","2565.3"
"308659000","2285600","3588","2574.3"
"309739000","2285600","3588","2582.8"
"311073000","2268300","3588","2593.8"
"312152000","2268300","3588","2603.2"
"313232000","2268300","3588","2611.7"
"314311000","2268300","3588","2620.3"
"315394000","2268300","3588","2629.2"
"316734000","2268300","3589","2640.2"
"317813000","2268300","3588","2649.2"
"318891000","2299400","3589","2658.5"
"319971000","2299400","3589","2666.7"
"321051000","2299400","3588","2675.6"
"322386000","2299400","3588","2687.0"
"323465000","2299400","3588","2695.6"
"324544000","2299400","3590","2704.9"
"325629000","2299400","3590","2713.5"
"326708000","2256300","3590","2722.0"
"328043000","2256300","3590","2733.4"
"329122000","2256300","3590","2742.0"
"330201000","2256300","3589","2750.9"
"331281000","2256300","3589","2759.9"
"332359000","2256300","3588","2768.4"
"333694000","2256300","3589","2779.8"
"334775000","2298500","3589","2788.8"
"335859000","2298500","3588","2797.3"
"336938000","2298500","3587","2806.3"
"338018000","2298500","3589","2814.8"
"339353000","2298500","3588","2825.8"
"340432000","2298500","3587","2834.8"
"341510000","2298500","3588","2844.1"
"342590000","2256700","3588","2852.3"
"343669000","2256700","3588","2861.2"
"345005000","2256700","3588","2872.2"
"346089000","2256700","3588","2881.6"
"347169000","2256700","3589","2889.7"
"348249000","2256700","3589","2898.7"
"349328000","2256700","3589","2907.6"
"350663000","2282800","3588","2918.6"
"351742000","2282800","3589","2927.6"
"352820000","2282800","3589","2936.1"
"353899000","2282800","3589","2945.1"
"354979000","2282800","3589","2954.0"
"356320000","2282800","3590","2964.6"
"357403000","2282800","3590","2973.6"
"358483000","2269700","3590","2982.5"
"359562000","2269700","3590","2991.9"
"360642000","2269700","3590","3000.4"
"361977000","2269700","3590","3011.4"
"363056000","2269700","3590","3020.0"
"364135000","2269700","3590","3028.9"
"365214000","2269700","3590","3037.9"
"366299000","2270900","3590","3046.4"
"367634000","2270900","3590","3057.4"
"368713000","2270900","3589","3066.4"
"369793000","2270900","3588","3075.3"
"370872000","2270900","3589","3084.3"
"371952000","2270900","3589","3092.8"
"373287000","2270900","3588","3103.8"
"374367000","2284300","3589","3112.8"
"375447000","2284300","3589","3122.1"
"376531000","2284300","3590","3130.7"
"377611000","2284300","3589","3139.2"
"378945000","2284300","3589","3150.2"
"380025000","2284300","3589","3159.2"
"381104000","2284300","3589","3168.1"
"382183000","2285400","3589","3177.1"
"383263000","2285400","3588","3185.6"
"384598000","2285400","3587","3196.6"
"385684000","2285400","3588","3205.6"
"386762000","2285400","3589","3214.1"
"387842000","2285400","3588","3223.5"
"388921000","2285400","3589","3232.0"
"390256000","2254800","3589","3242.6"
"391335000","2254800","3589","3251.5"
"392414000","2254800","3590","3260.9"
"393493000","2254800","3590","3269.5"
"394573000","2254800","3589","3278.0"
"395913000","2254800","3590","3289.0"
"396993000","2254800","3591","3298.4"
"398073000","2270700","3589","3306.5"
"399156000","2270700","3589","3315.4"
"400236000","2270700","3590","3324.4"
"401571000","2270700","3591","3335.8"
"402649000","2270700","3590","3344.3"
"403728000","2270700","3589","3353.3"
"404807000","2270700","3588","3361.8"
"405892000","2284500","3589","3370.8"
"407227000","2284500","3589","3381.8"
"408307000","2284500","3590","3390.3"
"409386000","2284500","3590","3399.3"
"410464000","2284500","3590","3408.2"
"411543000","2284500","3590","3417.2"
"412878000","2284500","3588","3427.8"
"413957000","2270900","3589","3436.7"
"415037000","2270900","3589","3445.7"
"416122000","2270900","3588","3454.6"
"417201000","2270900","3589","3463.2"
"418537000","2270900","3588","3474.2"
"419616000","2270900","3588","3483.1"
"420695000","2270900","3589","3491.7"
"421774000","2270700","3588","3500.6"
"422853000","2270700","3588","3509.6"
"424187000","2270700","3589","3520.2"
"425266000","2270700","3589","3529.1"
"426351000","2270700","3590","3538.1"
"427431000","2270700","3589","3547.0"
"428511000","2270700","3589","3556.0"
"429847000","2268900","3590","3566.6"
"430926000","2268900","3590","3575.9"
"432005000","2268900","3590","3584.5"
"433085000","2268900","3589","3593.4"
"434165000","2268900","3589","3602.0"
"435504000","2268900","3590","3613.4"
"436583000","2268900","3590","3622.3"
"437662000","2285600","3589","3630.9"
"438742000","2285600","3589","3639.4"
"439822000","2285600","3589","3648.4"
"441163000","2285600","3590","3659.4"
"442242000","2285600","3589","3667.9"
"443320000","2285600","3589","3676.9"
"444400000","2285600","3589","3685.8"
"445485000","2254400","3589","3694.4"
"446820000","2254400","3588","3705.8"
"447899000","2254400","3588","3714.3"
"448978000","2254400","3587","3722.9"
"450057000","2254400","3586","3731.8"
"451135000","2254400","3587","3740.8"
"452471000","2254400","3587","3751.8"
"453550000","2285000","3585","3760.7"
"454629000","2285000","3586","3769.3"
"455714000","2285000","3585","3778.2"
"456793000","2285000","3586","3787.2"
"458128000","2285000","3584","3798.2"
"459206000","2285000","3585","3806.7"
"460284000","2285000","3585","3816.1"
"461363000","2286600","3586","3825.0"
"462443000","2286600","3586","3833.2"
"463777000","2286600","3586","3844.1"
"464857000","2286600","3584","3853.1"
"465941000","2286600","3585","3862.0"
"467021000","2286600","3586","3871.4"
