Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"385676000","2271400","3586","3213.3"
"386755000","2271400","3586","3222.3"
"387839000","2271400","3586","3231.3"
"388919000","2271400","3585","3240.2"
"390259000","2267600","3585","3250.8"
"391338000","2267600","3585","3259.7"
"392417000","2267600","3585","3268.7"
"393496000","2267600","3586","3277.7"
"394575000","2267600","3586","3286.6"
"395911000","2267600","3586","3297.2"
"396991000","2267600","3586","3306.1"
"398071000","2286800","3585","3315.1"
"399151000","2286800","3585","3323.6"
"400236000","2286800","3585","3332.6"
"401569000","2286800","3586","3344.0"
"402648000","2286800","3585","3352.5"
"403727000","2286800","3586","3361.5"
"404806000","2286800","3586","3370.0"
"405886000","2285800","3586","3379.4"
"407221000","2285800","3586","3390.4"
"408300000","2285800","3586","3398.9"
"409379000","2285800","3586","3407.9"
"410464000","2285800","3586","3416.4"
"411543000","2285800","3586","3425.4"
"412878000","2285800","3587","3436.8"
"413957000","2269200","3588","3445.3"
"415037000","2269200","3588","3454.3"
"416117000","2269200","3587","3463.2"
"417196000","2269200","3587","3471.8"
"418530000","2269200","3586","3482.8"
"419610000","2269200","3587","3491.7"
"420694000","2269200","3586","3500.7"
"421774000","2270900","3586","3509.2"
"422854000","2270900","3587","3518.6"
"424188000","2270900","3587","3529.2"
"425268000","2270900","3587","3537.7"
"426348000","2270900","3588","3546.7"
"427427000","2270900","3586","3555.6"
"428506000","2270900","3586","3564.6"
"429851000","2295600","3587","3576.0"
"430931000","2295600","3586","3584.5"
"432010000","2295600","3586","3593.1"
"433089000","2295600","3586","3602.0"
"434168000","2295600","3586","3611.0"
"435503000","2295600","3586","3622.0"
"436583000","2295600","3586","3630.9"
"437663000","2257600","3586","3639.5"
"438741000","2257600","3586","3648.4"
"439825000","2257600","3585","3657.4"
"441161000","2257600","3585","3668.0"
"442240000","2257600","3586","3676.9"
"443319000","2257600","3586","3685.9"
"444399000","2257600","3586","3694.8"
"445478000","2285800","3586","3703.8"
"446813000","2285800","3586","3714.4"
"447893000","2285800","3586","3723.3"
"448972000","2285800","3587","3732.3"
"450058000","2285800","3587","3741.2"
"451137000","2285800","3587","3749.8"
"452471000","2285800","3586","3760.8"
"453551000","2268700","3586","3769.7"
"454630000","2268700","3586","3778.7"
"455710000","2268700","3586","3787.2"
"456789000","2268700","3587","3796.6"
"458125000","2268700","3586","3807.2"
"459205000","2268700","3586","3816.1"
"460289000","2268700","3586","3824.7"
"461368000","2270500","3586","3833.6"
"462448000","2270500","3586","3842.6"
"463783000","2270500","3585","3853.6"
"464863000","2270500","3585","3862.1"
"465942000","2270500","3585","3871.1"
"467021000","2270500","3585","3879.6"
"468101000","2270500","3585","3888.6"
"469436000","2284400","3585","3900.0"
"470520000","2284400","3585","3908.5"
"471604000","2284400","3585","3917.5"
"472683000","2284400","3585","3926.4"
"473762000","2284400","3585","3935.0"
"475096000","2284400","3586","3946.0"
"476176000","2284400","3586","3954.5"
"477255000","2255400","3586","3963.5"
"478334000","2255400","3585","3972.4"
"479414000","2255400","3585","3981.0"
"480754000","2255400","3585","3991.9"
"481834000","2255400","3585","4000.9"
"482913000","2255400","3585","4009.9"
"483992000","2255400","3585","4018.4"
"485071000","2270900","3585","4027.4"
"486406000","2270900","3584","4038.3"
"487486000","2270900","3584","4047.3"
"488565000","2270900","3585","4056.7"
"489644000","2270900","3585","4064.8"
"490729000","2270900","3585","4074.2"
"492063000","2270900","3585","4084.7"
"493142000","2283500","3584","4093.7"
"494221000","2283500","3585","4103.1"
"495301000","2283500","3586","4111.2"
"496380000","2283500","3586","4120.2"
"497715000","2283500","3586","4131.1"
"498795000","2283500","3585","4139.7"
"499880000","2283500","3586","4148.6"
"500959000","2270500","3586","4157.6"
"502040000","2270500","3586","4166.6"
"503374000","2270500","3586","4177.1"
"504453000","2270500","3585","4186.1"
"505533000","2270500","3585","4195.0"
"506613000","2270500","3585","4204.0"
"507691000","2270500","3585","4213.0"
"509026000","2270500","3586","4223.5"
"510111000","2270500","3586","4232.5"
"511191000","2270500","3586","4241.4"
"512271000","2270500","3586","4250.4"
"513354000","2270500","3586","4258.9"
"514689000","2270500","3586","4269.9"
"515768000","2270500","3586","4278.9"
"516847000","2283900","3586","4287.8"
"517926000","2283900","3586","4296.4"
"519005000","2283900","3586","4305.3"
"520345000","2283900","3585","4316.3"
"521425000","2283900","3586","4325.3"
"522503000","2283900","3586","4333.8"
"523582000","2283900","3586","4342.8"
"524661000","2271600","3585","4351.7"
"525996000","2271600","3585","4362.7"
"527076000","2271600","3585","4371.3"
"528156000","2271600","3584","4380.2"
"529235000","2271600","3584","4389.2"
"530320000","2271600","3584","4398.1"
"531656000","2271600","3585","4408.7"
"532735000","2268500","3584","4417.7"
"533814000","2268500","3584","4426.6"
"534893000","2268500","3585","4436.0"
"535972000","2268500","3584","4444.5"
"537307000","2268500","3585","4455.1"
"538387000","2268500","3585","4464.5"
"539466000","2268500","3584","4473.0"
"540550000","2285600","3585","4482.0"
"541630000","2285600","3585","4490.9"
"542966000","2285600","3585","4501.9"
"544046000","2285600","3585","4510.9"
"545125000","2285600","3584","4519.4"
"546205000","2285600","3584","4528.4"
"547285000","2285600","3585","4537.8"
"548620000","2269800","3585","4547.9"
"549699000","2269800","3586","4557.3"
"550785000","2269800","3584","4565.8"
"551862000","2269800","3584","4574.8"
"552942000","2269800","3585","4584.2"
"554276000","2269800","3585","4594.7"
"555359000","2269800","3585","4603.3"
"556438000","2284700","3585","4612.2"
"557518000","2284700","3585","4621.2"
"558597000","2284700","3586","4629.7"
"559937000","2284700","3586","4640.7"
"561017000","2284700","3586","4649.7"
"562097000","2284700","3587","4659.0"
"563175000","2284700","3586","4667.6"
"564254000","2285600","3587","4676.5"
"565589000","2285600","3585","4687.1"
"566668000","2285600","3586","4696.1"
"567748000","2285600","3586","4704.6"
"568828000","2285600","3585","4713.6"
"569912000","2285600","3585","4722.5"
"571247000","2285600","3586","4733.9"
"572326000","2269000","3586","4742.5"
"573405000","2269000","3587","4751.0"
"574483000","2269000","3587","4760.0"
"575563000","2269000","3587","4768.9"
"576897000","2269000","3587","4779.9"
"577976000","2269000","3587","4788.5"
"579055000","2269000","3586","4797.4"
"580140000","2271600","3586","4806.4"
"581218000","2271600","3587","4815.3"
"582552000","2271600","3588","4825.9"
"583632000","2271600","3587","4834.9"
"584711000","2271600","3588","4843.8"
"585791000","2271600","3588","4852.8"
"586870000","2271600","3588","4861.7"
"588207000","2270300","3588","4872.3"
"589286000","2270300","3588","4881.3"
"590370000","2270300","3588","4890.2"
"591449000","2270300","3587","4899.2"
"592527000","2270300","3587","4907.7"
"593863000","2270300","3587","4918.7"
"594942000","2270300","3588","4928.1"
"596020000","2286400","3588","4936.6"
"597104000","2286400","3588","4945.6"
"598184000","2286400","3588","4954.1"
"599518000","2286400","3587","4965.1"
"600602000","2286400","3587","4974.1"
"601681000","2286400","3587","4983.0"
"602760000","2286400","3587","4992.0"
"603839000","2269900","3586","5000.5"
"605175000","2269900","3587","5011.9"
"606254000","2269900","3586","5020.5"
"607332000","2269900","3587","5029.0"
"608412000","2269900","3586","5038.0"
"609491000","2269900","3586","5046.9"
"610831000","2269900","3586","5057.5"
"611911000","2269200","3585","5066.5"
"612990000","2269200","3586","5075.4"
"614069000","2269200","3585","5084.4"
"615148000","2269200","3585","5093.7"
"616483000","2269200","3585","5103.9"
"617562000","2269200","3586","5112.9"
"618641000","2269200","3585","5122.2"
"619721000","2301700","3586","5131.2"
"620805000","2301700","3585","5139.7"
"622140000","2301700","3586","5150.3"
"623219000","2301700","3586","5159.3"
"624299000","2301700","3586","5168.6"
"625378000","2301700","3585","5177.2"
"626458000","2301700","3586","5186.1"
"627791000","2269400","3585","5197.1"
"628871000","2269400","3585","5205.7"
"629957000","2269400","3584","5214.6"
"631036000","2269400","3584","5223.6"
"632115000","2269400","3584","5232.5"
"633450000","2269400","3585","5243.5"
"634530000","2269400","3584","5252.1"
"635610000","2270300","3586","5261.0"
"636689000","2270300","3586","5270.4"
"637769000","2270300","3587","5279.3"
"639108000","2270300","3585","5289.9"
"640193000","2270300","3586","5298.4"
"641272000","2270300","3585","5307.4"
"642352000","2270300","3585","5316.4"
"643431000","2298500","3586","5325.7"
"644766000","2298500","3585","5335.9"
"645846000","2298500","3585","5344.8"
"646925000","2298500","3586","5353.8"
"648005000","2298500","3586","5362.8"
"649084000","2298500","3586","5371.3"
"650424000","2298500","3586","5382.3"
"651504000","2268700","3586","5391.7"
"652583000","2268700","3587","5399.8"
"653662000","2268700","3587","5408.7"
